nordicsemi.no,269
intel.com,201
gmail.com,50
linaro.org,49
linux.intel.com,44
oticon.com,14
stephanos.io,13
baylibre.com,11
dxplore.eu,9
jabil.com,9
nxp.com,8
phytec.de,8
kernel.org,8
vestas.com,8
student.tugraz.at,8
synopsys.com,7
pabigot.com,7
antmicro.com,5
etactica.com,5
demant.com,4
actinius.com,3
st.com,3
de.sauter-bc.com,3
internships.antmicro.com,3
hotmail.com,2
vestermark.dk,2
linumiz.com,2
embedjournal.com,1
infineon.com,1
assaabloy.com,1
mikrotik.com,1
electromatic.us,1
microchip.com,1
sdalu.com,1
grinn-global.com,1
endian.se,1
taedcke.com,1
erwinrol.com,1
msn.com,1
