intel.com,279
nordicsemi.no,129
linaro.org,92
baylibre.com,37
linux.intel.com,29
gmail.com,26
st.com,17
vestas.com,16
nxp.com,12
synopsys.com,9
oticon.com,8
phytec.de,7
demant.com,5
student.tugraz.at,4
ossystems.com.br,3
grinn-global.com,3
dxplore.eu,3
pabigot.com,2
ml-pa.com,2
inthat.cloud,2
brixandersen.dk,1
fb.com,1
hak.cx,1
uber.com,1
signal-fire.com,1
prevas.dk,1
codecoup.pl,1
users.noreply.github.com,1
bennellick.com,1
microchip.com,1
endian.se,1
hotmail.com,1
