nordicsemi.no,232
intel.com,183
gmail.com,49
linaro.org,46
linux.intel.com,40
oticon.com,32
cdspooner.com,30
foundries.io,25
nxp.com,25
inthat.cloud,22
vestas.com,21
lexmark.com,13
internships.antmicro.com,11
student.tugraz.at,10
aurel32.net,9
sifive.com,8
pabigot.com,8
brixandersen.dk,7
demant.com,6
dxplore.eu,6
outlook.com,5
antmicro.com,5
st.com,5
baylibre.com,5
fb.com,5
phytec.de,5
ml-pa.com,4
bosch-sensortec.com,4
assaabloy.com,2
fernandes.org,2
soeren-tempel.net,2
codecoup.pl,2
cesar.org.br,2
endian.se,2
teenage.engineering,2
googlemail.com,1
eggers-club.de,1
twilio.com,1
elco-automation.de,1
zhaw.ch,1
proglove.de,1
google.com,1
flex.com,1
ireq.ca,1
fau.de,1
hardinfo.org,1
