intel.com,187
nordicsemi.no,166
linux.intel.com,86
gmail.com,43
linaro.org,38
antmicro.com,33
oticon.com,19
nxp.com,14
aurel32.net,13
foundries.io,11
163.com,10
st.com,8
taedcke.com,7
phytec.de,7
synopsys.com,6
nyekjaer.dk,5
proglove.de,4
eggers-club.de,4
clage.de,3
tado.com,3
baylibre.com,3
qq.com,3
analog.com,2
cesar.org.br,2
savoirfairelinux.com,2
codecoup.pl,2
foxmail.com,2
ledcity.ch,1
brixandersen.dk,1
ossystems.com.br,1
tycho.nsa.gov,1
massaru.org,1
ispace-inc.com,1
unisoc.com,1
fengch.me,1
t-online.hu,1
sifive.com,1
