intel.com,228
nordicsemi.no,130
linaro.org,58
linux.intel.com,25
oticon.com,22
gmail.com,15
st.com,13
elco-automation.de,12
nxp.com,10
brixandersen.dk,9
googlemail.com,8
student.tugraz.at,8
ml-pa.com,7
synopsys.com,7
phytec.de,5
jtan.com,4
microchip.com,4
soeren-tempel.net,3
teenage.engineering,3
embedjournal.com,3
outlook.com,3
m2i.co.kr,3
manulytica.com,2
cdspooner.com,2
pabigot.com,2
unisoc.com,2
atx.name,2
antmicro.com,2
foundries.io,2
lexmark.com,2
si-vision.com,1
foxmail.com,1
cisco.com,1
ajross-mobl.jf.intel.com,1
inthat.cloud,1
fernandes.org,1
assaabloy.com,1
blik.io,1
zilogic.com,1
