nordicsemi.no,188
intel.com,186
linaro.org,99
linux.intel.com,88
pabigot.com,45
baylibre.com,43
st.com,26
witiproducts.com,20
student.tugraz.at,17
oticon.com,14
gmail.com,13
phytec.de,13
nxp.com,12
synopsys.com,10
foundries.io,9
demant.com,9
dxplore.eu,8
codecoup.pl,7
vestas.com,5
antmicro.com,4
grinn-global.com,3
jabil.com,3
de.sauter-bc.com,3
fengch.me,2
m2i.co.kr,2
omsquare.com,2
brixandersen.dk,2
outlook.com,1
ossystems.com.br,1
iki.fi,1
tridonic.com,1
proglove.de,1
ispace-inc.com,1
reto-schneider.ch,1
jtan.com,1
microchip.com,1
lexmark.com,1
lairdtech.com,1
eggers-club.de,1
