nordicsemi.no,289
linaro.org,221
intel.com,209
stephanos.io,58
gmail.com,51
linux.intel.com,42
vestas.com,26
phytec.de,19
nxp.com,18
synopsys.com,14
users.noreply.github.com,13
st.com,12
teslabs.com,12
tridonic.com,7
grinn-global.com,6
ossystems.com.br,6
t15.red,6
baylibre.com,6
pabigot.com,5
iki.fi,4
fb.com,4
lemonbeat.com,4
lairdconnect.com,4
denx.de,3
outlook.com,3
riedonetworks.com,3
wachter.cloud,2
tuwien.ac.at,2
oticon.com,2
interay.com,2
dxplore.eu,2
demant.com,2
leica-geosystems.com,2
frame.work,2
prevas.dk,2
jmgao.dev,2
endian.se,2
teenage.engineering,2
ucm.es,1
paratronic.fr,1
de.sauter-bc.com,1
antmicro.com,1
swiftlabs.com,1
emlix.com,1
stimio.fr,1
softube.com,1
AssaAbloy.com,1
lfence.de,1
lexmark.com,1
aurel32.net,1
vlotech.nl,1
jabil.com,1
