nordicsemi.no,297
intel.com,129
gmail.com,54
linaro.org,27
grinn-global.com,24
linux.intel.com,22
denx.de,21
baylibre.com,14
nxp.com,14
sandberg.pp.se,12
broadcom.com,12
st.com,11
google.com,11
lemonbeat.com,9
synopsys.com,8
tridonic.com,8
vestas.com,6
ossystems.com.br,6
oss.nxp.com,6
yandex.com,5
pabigot.com,4
stephanos.io,4
bose.com,4
stimio.fr,4
phytec.de,4
teslabs.com,3
m2i.co.kr,3
brixandersen.dk,3
paratronic.fr,3
oticon.com,3
chromium.org,2
aurel32.net,2
peterjohanson.com,2
hotmail.com,2
husqvarnagroup.com,1
hidglobal.com,1
linumiz.com,1
madmachine.io,1
teenage.engineering,1
infineon.com,1
short.pl,1
microchip.com,1
xiaomi.com,1
163.com,1
de.sauter-bc.com,1
data61.csiro.au,1
nexxiot.com,1
kerestes.cz,1
peter-net.ch,1
