nordicsemi.no,340
intel.com,333
linux.intel.com,252
linaro.org,210
nxp.com,45
gmail.com,42
foundries.io,41
oticon.com,36
aurel32.net,29
pabigot.com,20
student.tugraz.at,17
phytec.de,11
sifive.com,10
antmicro.com,10
st.com,8
fengch.me,5
lairdtech.com,4
atmark-techno.com,4
synopsys.com,3
emlix.com,3
163.com,3
m2i.co.kr,3
erwinrol.com,2
unisoc.com,2
absintheaudio.com,2
dxplore.eu,2
lexmark.com,1
ya.ru,1
brixandersen.dk,1
itetech.pl,1
urishaked.com,1
docs.electronut.in,1
google.com,1
ubicore.net,1
