nordicsemi.no,216
intel.com,123
linaro.org,56
gmail.com,49
nxp.com,38
oticon.com,22
st.com,21
pabigot.com,19
vestas.com,19
stephanos.io,15
phytec.de,11
grinn-global.com,10
dxplore.eu,9
ml-pa.com,9
synopsys.com,9
linux.intel.com,7
baylibre.com,5
student.tugraz.at,5
taedcke.com,5
googlemail.com,4
sdalu.com,2
wachter.cloud,2
demant.com,2
apache.org,2
hotmail.com,2
geanix.com,1
bitcraze.io,1
andestech.com,1
de.sauter-bc.com,1
ktownsend.com,1
linux.com,1
antmicro.com,1
teenage.engineering,1
live.com,1
zhaw.ch,1
stimio.fr,1
fernandes.org,1
