nordicsemi.no,203
intel.com,100
linaro.org,91
linux.intel.com,45
synopsys.com,41
foundries.io,37
lexmark.com,18
student.tugraz.at,17
gmail.com,13
pabigot.com,13
baylibre.com,12
oticon.com,12
st.com,11
phytec.de,10
dxplore.eu,9
nxp.com,6
demant.com,5
taedcke.com,5
antmicro.com,5
jtan.com,4
vestas.com,4
codecoup.pl,3
ispace-inc.com,3
grinn-global.com,3
setec.com.au,3
microchip.com,2
kernel.org,2
de.sauter-bc.com,2
cpdesign.com.au,2
xilinx.com,2
linumiz.com,1
brixandersen.dk,1
qq.com,1
fengch.me,1
bennellick.com,1
electronut.in,1
