intel.com,236
linaro.org,175
nordicsemi.no,147
nxp.com,48
gmail.com,44
foundries.io,31
pabigot.com,30
aurel32.net,30
st.com,29
linux.intel.com,23
oticon.com,17
dxplore.eu,13
phytec.de,7
synopsys.com,7
elco-automation.de,3
zilogic.com,2
docs.electronut.in,2
internships.antmicro.com,2
emlix.com,2
163.com,2
ljh.me,2
proglove.de,2
sifive.com,1
antmicro.com,1
prevas.dk,1
huantengsmart.com,1
haxx.se,1
taedcke.com,1
wdc.com,1
marples.net,1
rmarramaque.com,1
omsquare.com,1
bearsh.org,1
sekurity.fr,1
