nordicsemi.no,203
intel.com,155
gmail.com,51
linaro.org,38
linux.intel.com,26
nxp.com,24
oticon.com,11
kernel.org,10
stephanos.io,10
phytec.de,9
dxplore.eu,6
baylibre.com,6
antmicro.com,6
m2i.co.kr,6
pabigot.com,6
embedjournal.com,5
googlemail.com,5
demant.com,4
vestas.com,4
aurel32.net,4
jmgao.dev,4
users.noreply.github.com,3
lemonbeat.com,3
ml-pa.com,2
lfence.de,2
chromium.org,2
jabil.com,1
fengch.me,1
linumiz.com,1
hotmail.com,1
signal-fire.com,1
de.sauter-bc.com,1
st.com,1
synopsys.com,1
wilmers.no,1
teenage.engineering,1
dexcom.com,1
taedcke.com,1
prumo.org,1
microchip.com,1
greeneggs.se,1
jkdhn.me,1
