nordicsemi.no,355
intel.com,145
linaro.org,105
gmail.com,74
nxp.com,39
foundries.io,31
linux.intel.com,26
phytec.de,20
st.com,19
stephanos.io,19
baylibre.com,15
wachter.cloud,15
synopsys.com,14
vestas.com,9
oticon.com,8
interay.com,7
de.sauter-bc.com,6
pabigot.com,5
broadcom.com,5
endian.se,4
lexmark.com,4
aurel32.net,3
grinn-global.com,3
student.tugraz.at,3
sifive.com,3
brixandersen.dk,2
internships.antmicro.com,2
hotmail.com,2
wilmers.no,2
prumo.org,1
330plus.net,1
teenage.engineering,1
e-kirov.ru,1
engel.org,1
lemonbeat.com,1
demant.com,1
hidglobal.com,1
taedcke.com,1
163.com,1
teslabs.com,1
prevas.dk,1
andestech.com,1
stimio.fr,1
ktownsend.com,1
